id_partida,data_jogo,campeonato,home_team,away_team,period,group,name,home_value,away_value,home_total,away_total,compare_code,key,resultado
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Shots,Shots inside box,1.0,2.0,,,2,totalShotsInsideBox,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Shots,Shots outside box,1.0,5.0,,,2,totalShotsOutsideBox,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Attack,Fouled in final third,1.0,3.0,,,2,fouledFinalThird,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Attack,Offsides,1.0,0.0,,,1,offsides,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Passes,Accurate passes,107.0,245.0,,,2,accuratePasses,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Passes,Throw-ins,3.0,12.0,,,2,throwIns,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Passes,Final third entries,17.0,45.0,,,2,finalThirdEntries,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Passes,Long balls,11.0,15.0,27.0,22.0,2,accurateLongBalls,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Passes,Crosses,1.0,1.0,4.0,14.0,1,accurateCross,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Duels,Duels,60.0,40.0,,,1,duelWonPercent,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Duels,Dispossessed,2.0,7.0,,,2,dispossessed,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Duels,Ground duels,22.0,13.0,35.0,35.0,1,groundDuelsPercentage,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Duels,Aerial duels,3.0,4.0,7.0,7.0,2,aerialDuelsPercentage,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Duels,Dribbles,5.0,2.0,6.0,5.0,1,dribblesPercentage,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Defending,Tackles won,6.0,1.0,10.0,3.0,1,wonTacklePercent,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Defending,Total tackles,10.0,3.0,,,1,totalTackle,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Defending,Interceptions,12.0,6.0,,,1,interceptionWon,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Defending,Recoveries,23.0,17.0,,,1,ballRecovery,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Defending,Clearances,23.0,0.0,,,1,totalClearance,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Goalkeeping,Total saves,0.0,0.0,,,3,goalkeeperSaves,Mirassol venceu
12290201,2024-07-27,Brasileirão Série B,Mirassol,Operário-PR,2ND,Goalkeeping,Goal kicks,6.0,3.0,,,1,goalKicks,Mirassol venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Match overview,Ball possession,59.0,41.0,,,1,ballPossession,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Match overview,Expected goals,1.32,1.41,,,2,expectedGoals,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Match overview,Big chances,1.0,1.0,,,3,bigChanceCreated,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Match overview,Total shots,14.0,16.0,,,2,totalShotsOnGoal,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Match overview,Goalkeeper saves,5.0,3.0,,,1,goalkeeperSaves,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Match overview,Corner kicks,4.0,3.0,,,1,cornerKicks,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Match overview,Fouls,17.0,16.0,,,1,fouls,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Match overview,Passes,432.0,306.0,,,1,passes,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Match overview,Tackles,6.0,15.0,,,2,totalTackle,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Match overview,Free kicks,16.0,17.0,,,2,freeKicks,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Match overview,Yellow cards,2.0,1.0,,,1,yellowCards,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Match overview,Red cards,0.0,1.0,,,2,redCards,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Shots,Total shots,14.0,16.0,,,2,totalShotsOnGoal,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Shots,Shots on target,6.0,6.0,,,3,shotsOnGoal,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Shots,Hit woodwork,0.0,0.0,,,3,hitWoodwork,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Shots,Shots off target,7.0,9.0,,,2,shotsOffGoal,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Shots,Blocked shots,1.0,1.0,,,3,blockedScoringAttempt,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Shots,Shots inside box,10.0,8.0,,,1,totalShotsInsideBox,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Shots,Shots outside box,4.0,8.0,,,2,totalShotsOutsideBox,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Attack,Big chances missed,1.0,1.0,,,3,bigChanceMissed,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Attack,Touches in penalty area,18.0,13.0,,,1,touchesInOppBox,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Attack,Fouled in final third,2.0,5.0,,,2,fouledFinalThird,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Attack,Offsides,5.0,1.0,,,1,offsides,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Passes,Accurate passes,358.0,220.0,,,1,accuratePasses,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Passes,Throw-ins,27.0,19.0,,,1,throwIns,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Passes,Final third entries,48.0,62.0,,,2,finalThirdEntries,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Passes,Final third phase,61.0,63.0,93.0,95.0,2,finalThirdPhaseStatistic,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Defending,Total tackles,4.0,9.0,,,2,totalTackle,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Passes,Long balls,29.0,19.0,54.0,52.0,1,accurateLongBalls,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Passes,Crosses,7.0,3.0,18.0,10.0,1,accurateCross,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Duels,Duels,42.0,58.0,,,2,duelWonPercent,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Duels,Dispossessed,9.0,3.0,,,1,dispossessed,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Duels,Ground duels,29.0,42.0,71.0,71.0,2,groundDuelsPercentage,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Duels,Aerial duels,6.0,7.0,13.0,13.0,2,aerialDuelsPercentage,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Duels,Dribbles,7.0,10.0,13.0,13.0,2,dribblesPercentage,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Defending,Tackles won,6.0,13.0,6.0,15.0,1,wonTacklePercent,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Defending,Total tackles,6.0,15.0,,,2,totalTackle,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Defending,Interceptions,7.0,9.0,,,2,interceptionWon,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Defending,Recoveries,43.0,40.0,,,1,ballRecovery,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Defending,Clearances,11.0,11.0,,,3,totalClearance,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Goalkeeping,Total saves,5.0,3.0,,,1,goalkeeperSaves,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,ALL,Goalkeeping,Goal kicks,11.0,11.0,,,3,goalKicks,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Match overview,Ball possession,57.0,43.0,,,1,ballPossession,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Match overview,Big chances,1.0,0.0,,,1,bigChanceCreated,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Match overview,Total shots,7.0,7.0,,,3,totalShotsOnGoal,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Match overview,Goalkeeper saves,2.0,1.0,,,1,goalkeeperSaves,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Match overview,Corner kicks,3.0,1.0,,,1,cornerKicks,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Match overview,Passes,214.0,164.0,,,1,passes,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Match overview,Tackles,2.0,6.0,,,2,totalTackle,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Match overview,Free kicks,10.0,11.0,,,2,freeKicks,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Match overview,Yellow cards,0.0,0.0,,,3,yellowCards,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Match overview,Red cards,0.0,0.0,,,3,redCards,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Shots,Total shots,7.0,7.0,,,3,totalShotsOnGoal,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Shots,Shots on target,2.0,3.0,,,2,shotsOnGoal,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Shots,Hit woodwork,0.0,0.0,,,3,hitWoodwork,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Shots,Shots off target,4.0,3.0,,,1,shotsOffGoal,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Shots,Blocked shots,1.0,1.0,,,3,blockedScoringAttempt,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Shots,Shots inside box,4.0,4.0,,,3,totalShotsInsideBox,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Shots,Shots outside box,3.0,3.0,,,3,totalShotsOutsideBox,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Attack,Big chances missed,1.0,0.0,,,1,bigChanceMissed,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Attack,Fouled in final third,0.0,4.0,,,2,fouledFinalThird,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Attack,Offsides,3.0,0.0,,,1,offsides,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Passes,Accurate passes,185.0,126.0,,,1,accuratePasses,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Passes,Throw-ins,8.0,10.0,,,2,throwIns,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Passes,Final third entries,25.0,30.0,,,2,finalThirdEntries,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Passes,Long balls,16.0,8.0,25.0,24.0,1,accurateLongBalls,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Passes,Crosses,6.0,3.0,10.0,7.0,1,accurateCross,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Duels,Duels,43.0,57.0,,,2,duelWonPercent,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Duels,Dispossessed,4.0,2.0,,,1,dispossessed,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Duels,Ground duels,15.0,22.0,37.0,37.0,2,groundDuelsPercentage,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Duels,Aerial duels,2.0,1.0,3.0,3.0,1,aerialDuelsPercentage,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Duels,Dribbles,3.0,5.0,5.0,5.0,2,dribblesPercentage,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Defending,Tackles won,2.0,6.0,2.0,6.0,3,wonTacklePercent,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Defending,Total tackles,2.0,6.0,,,2,totalTackle,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Defending,Interceptions,2.0,4.0,,,2,interceptionWon,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Defending,Recoveries,23.0,22.0,,,1,ballRecovery,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Defending,Clearances,5.0,2.0,,,1,totalClearance,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Goalkeeping,Total saves,2.0,1.0,,,1,goalkeeperSaves,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,1ST,Goalkeeping,Goal kicks,4.0,4.0,,,3,goalKicks,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Match overview,Ball possession,60.0,40.0,,,1,ballPossession,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Match overview,Big chances,0.0,1.0,,,2,bigChanceCreated,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Match overview,Total shots,7.0,9.0,,,2,totalShotsOnGoal,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Match overview,Goalkeeper saves,3.0,2.0,,,1,goalkeeperSaves,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Match overview,Corner kicks,1.0,2.0,,,2,cornerKicks,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Match overview,Passes,218.0,142.0,,,1,passes,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Match overview,Tackles,4.0,9.0,,,2,totalTackle,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Match overview,Free kicks,6.0,6.0,,,3,freeKicks,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Match overview,Yellow cards,2.0,1.0,,,1,yellowCards,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Match overview,Red cards,0.0,1.0,,,2,redCards,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Shots,Total shots,7.0,9.0,,,2,totalShotsOnGoal,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Shots,Shots on target,4.0,3.0,,,1,shotsOnGoal,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Shots,Hit woodwork,0.0,0.0,,,3,hitWoodwork,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Shots,Shots off target,3.0,6.0,,,2,shotsOffGoal,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Shots,Blocked shots,0.0,0.0,,,3,blockedScoringAttempt,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Shots,Shots inside box,6.0,4.0,,,1,totalShotsInsideBox,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Shots,Shots outside box,1.0,5.0,,,2,totalShotsOutsideBox,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Attack,Big chances missed,0.0,1.0,,,2,bigChanceMissed,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Attack,Fouled in final third,2.0,1.0,,,1,fouledFinalThird,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Attack,Offsides,2.0,1.0,,,1,offsides,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Passes,Accurate passes,173.0,94.0,,,1,accuratePasses,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Passes,Throw-ins,19.0,9.0,,,1,throwIns,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Passes,Final third entries,23.0,32.0,,,2,finalThirdEntries,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Passes,Long balls,13.0,11.0,29.0,28.0,1,accurateLongBalls,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Passes,Crosses,1.0,0.0,8.0,3.0,1,accurateCross,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Duels,Duels,41.0,59.0,,,2,duelWonPercent,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Duels,Dispossessed,5.0,1.0,,,1,dispossessed,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Duels,Ground duels,14.0,20.0,34.0,34.0,2,groundDuelsPercentage,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Duels,Aerial duels,4.0,6.0,10.0,10.0,2,aerialDuelsPercentage,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Duels,Dribbles,4.0,5.0,8.0,8.0,2,dribblesPercentage,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Defending,Tackles won,4.0,7.0,4.0,9.0,1,wonTacklePercent,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Defending,Interceptions,5.0,5.0,,,3,interceptionWon,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Defending,Recoveries,20.0,18.0,,,1,ballRecovery,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Defending,Clearances,6.0,9.0,,,2,totalClearance,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Goalkeeping,Total saves,3.0,2.0,,,1,goalkeeperSaves,Sport Recife venceu
12290195,2024-07-27,Brasileirão Série B,Sport Recife,Ponte Preta,2ND,Goalkeeping,Goal kicks,7.0,7.0,,,3,goalKicks,Sport Recife venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Match overview,Ball possession,59.0,41.0,,,1,ballPossession,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Match overview,Expected goals,0.42,0.83,,,2,expectedGoals,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Match overview,Big chances,0.0,2.0,,,2,bigChanceCreated,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Match overview,Total shots,13.0,7.0,,,1,totalShotsOnGoal,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Match overview,Goalkeeper saves,2.0,2.0,,,3,goalkeeperSaves,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Match overview,Corner kicks,5.0,6.0,,,2,cornerKicks,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Match overview,Fouls,12.0,13.0,,,2,fouls,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Match overview,Passes,466.0,328.0,,,1,passes,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Match overview,Tackles,34.0,20.0,,,1,totalTackle,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Match overview,Free kicks,12.0,11.0,,,1,freeKicks,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Match overview,Yellow cards,1.0,2.0,,,2,yellowCards,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Shots,Total shots,13.0,7.0,,,1,totalShotsOnGoal,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Shots,Shots on target,2.0,3.0,,,2,shotsOnGoal,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Shots,Hit woodwork,1.0,0.0,,,1,hitWoodwork,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Shots,Shots off target,9.0,1.0,,,1,shotsOffGoal,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Shots,Blocked shots,2.0,3.0,,,2,blockedScoringAttempt,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Shots,Shots inside box,6.0,4.0,,,1,totalShotsInsideBox,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Shots,Shots outside box,7.0,3.0,,,1,totalShotsOutsideBox,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Attack,Big chances scored,0.0,1.0,,,2,bigChanceScored,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Attack,Big chances missed,0.0,1.0,,,2,bigChanceMissed,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Attack,Touches in penalty area,18.0,13.0,,,1,touchesInOppBox,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Attack,Fouled in final third,1.0,2.0,,,2,fouledFinalThird,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Attack,Offsides,0.0,1.0,,,2,offsides,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Passes,Accurate passes,373.0,246.0,,,1,accuratePasses,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Passes,Throw-ins,19.0,30.0,,,2,throwIns,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Passes,Final third entries,73.0,37.0,,,1,finalThirdEntries,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Passes,Final third phase,95.0,48.0,145.0,78.0,1,finalThirdPhaseStatistic,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Passes,Long balls,21.0,14.0,55.0,49.0,1,accurateLongBalls,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Passes,Crosses,4.0,5.0,21.0,12.0,2,accurateCross,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Duels,Duels,55.0,45.0,,,1,duelWonPercent,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Duels,Dispossessed,11.0,24.0,,,2,dispossessed,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Duels,Ground duels,55.0,39.0,94.0,94.0,1,groundDuelsPercentage,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Duels,Aerial duels,17.0,19.0,36.0,36.0,2,aerialDuelsPercentage,Fluminense venceu
12117170,2024-07-28,Brasileirão Série A,Red Bull Bragantino,Fluminense,ALL,Duels,Dribbles,9.0,8.0,18.0,18.0,1,dribblesPercentage,Fluminense venceu
